student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,participation_level,mo_code,fa_code,parent_code,parent_edu_l,parent_edu_m,parent_edu_h,female,has_siblings,urbanicity_level,standard_living
1744,46,12,3,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,0,rural,1
1746,46,12,3,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a month,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
1751,46,12,3,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a month,Rural area,1,1,1,1,0,0,0,high,1,1,1,1,0,0,1,1,rural,1
1753,46,12,3,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,0,Biological mother,Once a year,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1754,46,12,3,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1756,46,12,3,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1758,46,12,3,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,1,1,1,1,0,0,0,0,rural,1
1760,46,12,3,female,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,1,low,1,1,1,1,0,0,1,1,urban_core,1
1762,46,12,3,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Rural area,1,1,0,0,0,0,0,high,1,1,1,1,0,0,0,0,rural,1
1763,46,12,3,male,1,Junior high school,Senior high school,1,1,1,0,0,0,0,0,Biological father,Once a week,Rural area,1,1,1,0,0,0,0,high,1,2,2,0,1,0,0,1,rural,1
1764,46,12,3,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1765,46,12,3,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,2,1,2,0,1,0,0,0,rural,1
1768,47,12,3,female,1,Junior high school,Junior high school,1,1,1,1,0,0,0,1,Biological mother,Once every half year,Rural area,1,1,1,1,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,1
1769,47,12,3,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
1771,47,12,3,male,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Never,Rural area,1,1,0,0,0,0,1,low,1,1,1,1,0,0,0,1,rural,1
1773,47,12,3,female,0,Junior college,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Rural area,1,1,0,0,0,0,0,low,3,1,3,0,0,1,1,0,rural,1
1776,47,12,3,female,1,Senior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Rural area,1,1,1,0,0,0,0,low,2,1,2,0,1,0,1,1,rural,1
1780,47,12,3,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1782,47,12,3,female,0,Senior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Rural area,1,1,0,0,0,0,0,low,2,1,2,0,1,0,1,0,rural,1
1783,47,12,3,male,0,Senior high school,Finished elementary school,1,1,0,0,0,0,0,1,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,2,1,2,0,1,0,0,0,rural,1
1787,47,12,3,female,1,Junior high school,Finished elementary school,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Rural area,1,1,0,0,0,0,0,high,1,1,1,1,0,0,1,1,rural,1
1788,47,12,3,male,1,Junior high school,Senior high school,1,1,1,0,0,0,0,1,Biological mother,Once every half year,Rural area,1,1,1,0,0,0,1,moderate,1,2,2,0,1,0,0,1,rural,1
1790,48,12,3,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,2,1,2,0,1,0,0,0,rural,1
1793,48,12,3,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once a year,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,0,rural,1
1794,48,12,3,female,0,Senior high school,Finished elementary school,1,0,0,1,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,0,0,1,0,0,0,low,2,1,2,0,1,0,1,0,semi_urban,0
1796,48,12,3,female,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,More than once a week,Rural area,1,1,0,0,0,0,0,high,1,1,1,1,0,0,1,0,rural,1
1797,48,12,3,female,1,Junior high school,Junior high school,0,1,0,1,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,0,1,0,1,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,0
1801,48,12,3,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
1803,48,12,3,male,1,Junior high school,Junior high school,1,1,1,1,0,0,0,1,Biological mother,Once a year,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1805,48,12,3,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once a month,Central area of the city/county,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,urban_core,1
1809,49,13,4,male,0,Senior high school,Junior high school,1,1,0,0,0,0,1,0,Biological father,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,2,1,2,0,1,0,0,0,rural,1
1810,49,13,4,male,0,Junior high school,Junior high school,1,1,0,1,0,0,1,0,Biological father,Never,Rural area,1,1,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,1
1812,49,13,4,male,1,Vocational high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,2,1,2,0,1,0,0,1,rural,1
1818,49,13,4,female,1,Junior high school,Junior high school,1,0,1,1,0,0,1,0,Biological mother,Never,Rural area,1,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1821,49,13,4,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,1,0,Biological mother,More than once a week,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,rural,1
1823,49,13,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Once a year,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1824,49,13,4,female,0,Junior high school,Senior high school,1,1,0,0,0,0,1,0,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,2,2,0,1,0,1,0,rural,1
1826,49,13,4,female,0,Senior high school,Senior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,0,rural,1
1829,49,13,4,male,2,Junior high school,Junior high school,1,1,0,1,0,0,1,0,Biological father,Once a week,Rural area,1,1,0,1,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
1832,49,13,4,female,0,Junior high school,Junior high school,1,1,0,1,0,0,0,0,Biological mother,Once a month,Rural area,1,1,0,1,0,0,0,high,1,1,1,1,0,0,1,0,rural,1
1834,49,13,4,female,0,Senior high school,Junior high school,1,1,0,0,0,0,1,0,Biological mother,Once every half year,Rural area,1,1,0,0,0,0,0,moderate,2,1,2,0,1,0,1,0,rural,1
1835,49,13,4,male,0,Vocational high school,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a month,Rural area,1,1,0,0,0,0,0,high,2,3,3,0,0,1,0,0,rural,1
1841,49,13,4,male,2,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Biological mother,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1844,49,13,4,male,1,Junior high school,Junior high school,0,1,1,0,0,0,1,0,Biological father,Never,Rural area,0,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1845,49,13,4,male,3,Junior high school,Junior high school,1,0,0,0,0,0,1,0,Biological father,Never,Rural area,1,0,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1846,49,13,4,female,1,Junior high school,Finished elementary school,1,1,1,0,0,0,1,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
1848,49,13,4,male,1,Junior high school,Junior high school,1,1,1,1,0,0,1,0,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1851,49,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1854,50,13,4,female,2,Junior high school,Junior high school,1,0,1,0,0,0,1,0,Biological father,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1856,50,13,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1857,50,13,4,male,2,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1858,50,13,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1867,50,13,4,male,0,Junior high school,Junior high school,0,0,0,1,0,0,1,0,Biological father,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
1869,50,13,4,male,0,Finished elementary school,Finished elementary school,0,1,0,1,0,0,1,0,Biological father,Never,Rural area,0,1,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
1879,50,13,4,male,2,Senior high school,Senior high school,1,1,1,0,0,0,1,0,Biological father,Once every half year,Rural area,1,1,1,0,0,0,0,moderate,2,2,2,0,1,0,0,1,rural,1
1881,50,13,4,female,2,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1882,50,13,4,male,1,Finished elementary school,Finished elementary school,0,0,0,1,0,0,0,0,Biological father,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1891,50,13,4,male,1,Junior high school,Senior high school,1,1,1,0,1,0,1,0,Biological father,Once every half year,Rural area,1,1,1,0,1,0,0,moderate,1,2,2,0,1,0,0,1,rural,1
1892,50,13,4,female,1,Senior high school,Junior high school,0,0,0,1,0,0,1,0,Biological father,Once a year,Rural area,0,0,0,1,0,0,0,low,2,1,2,0,1,0,1,1,rural,0
1894,50,13,4,male,0,Junior high school,Junior high school,1,0,0,1,0,0,1,0,Biological mother,Never,Rural area,1,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
1896,50,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1897,50,13,4,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1898,50,13,4,male,2,Junior high school,Senior high school,0,0,0,1,0,0,1,0,Grandmother on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,2,2,0,1,0,0,1,rural,0
1900,51,13,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1901,51,13,4,female,2,Senior high school,Senior high school,1,1,1,1,0,0,1,1,Biological mother,Never,Rural area,1,1,1,1,0,0,0,low,2,2,2,0,1,0,1,1,rural,1
1903,51,13,4,female,1,Junior high school,Finished elementary school,0,0,1,1,0,0,1,1,Grandfather on mother's/father's side,Once every half year,Rural area,0,0,1,1,0,0,0,moderate,1,1,1,1,0,0,1,1,rural,0
1905,51,13,4,female,1,Junior high school,Finished elementary school,1,0,1,0,0,0,0,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1907,51,13,4,male,1,Junior high school,Junior high school,0,1,0,0,0,0,1,1,Biological father,Never,Rural area,0,1,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1910,51,13,4,male,0,Junior high school,Junior high school,0,0,0,1,0,0,1,1,Biological mother,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,0,rural,0
1911,51,13,4,female,2,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,1,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,rural,1
1913,51,13,4,male,1,Junior high school,Junior high school,1,1,0,0,0,0,1,1,Biological father,Once a month,Rural area,1,1,0,0,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
1914,51,13,4,female,2,Finished elementary school,Junior high school,1,1,0,0,0,0,1,1,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1916,51,13,4,female,1,Finished elementary school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1918,51,13,4,male,1,Junior high school,Finished elementary school,1,1,1,0,0,0,1,1,Biological mother,Once a month,Rural area,1,1,1,0,0,0,0,high,1,1,1,1,0,0,0,1,rural,1
1919,51,13,4,male,1,Junior high school,Junior high school,1,1,1,1,0,0,1,1,Biological mother,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1921,51,13,4,male,2,Junior high school,Junior high school,0,0,0,1,0,0,1,1,Grandfather on mother's/father's side,Never,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
1924,51,13,4,male,1,Junior high school,Finished elementary school,1,1,0,0,0,0,1,1,Biological mother,Never,Rural area,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1927,51,13,4,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,rural,1
1931,51,13,4,female,1,Junior high school,Junior high school,0,0,1,1,0,0,1,1,Grandmother on mother's/father's side,Never,Rural area,0,0,1,1,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1932,51,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1933,51,13,4,female,1,Junior high school,Junior high school,1,0,1,0,0,0,1,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1934,51,13,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,1
1937,51,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1938,51,13,4,female,1,Finished elementary school,Junior high school,1,0,1,0,0,0,1,1,Biological mother,Never,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,1,1,rural,0
1942,51,13,4,female,0,Senior high school,Senior high school,1,1,0,1,1,0,1,1,Biological father,Never,Rural area,1,1,0,1,1,0,0,low,2,2,2,0,1,0,1,0,rural,1
1944,51,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1947,51,13,4,male,1,Junior high school,Junior high school,1,1,1,0,0,0,1,1,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1992,52,13,4,male,2,Junior high school,Junior high school,1,1,1,1,0,0,1,1,Biological father,Never,Rural area,1,1,1,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
1998,53,14,4,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,0,0,semi_urban,1
2000,53,14,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,urban_core,1
2002,53,14,4,female,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,1,0,urban_core,1
2003,53,14,4,male,1,Bachelor degree,Bachelor degree,1,1,1,0,0,0,0,0,Biological mother,Never,Rural area,1,1,1,0,0,0,0,low,3,3,3,0,0,1,0,1,rural,1
2007,53,14,4,female,1,Bachelor degree,Senior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,3,2,3,0,0,1,1,1,semi_urban,1
2009,53,14,4,male,2,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,1
2011,53,14,4,male,0,Junior high school,Junior high school,1,0,0,0,0,0,0,0,Biological mother,Once a week,Central area of the city/county,1,0,0,0,0,0,0,high,1,1,1,1,0,0,0,0,urban_core,0
2012,53,14,4,male,0,Junior college,Junior college,1,0,1,1,0,0,0,0,Biological mother,Never,Rural area,1,0,1,1,0,0,0,low,3,3,3,0,0,1,0,0,rural,0
2013,53,14,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a month,Outskirts of the city/county,1,1,1,0,0,0,0,high,1,1,1,1,0,0,1,1,semi_urban,1
2016,53,14,4,male,1,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,3,3,3,0,0,1,0,1,semi_urban,1
2019,53,14,4,male,0,Senior high school,Senior high school,0,1,0,1,0,0,0,0,Biological father,Once every half year,Central area of the city/county,0,1,0,1,0,0,0,moderate,2,2,2,0,1,0,0,0,urban_core,0
2020,53,14,4,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,1,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,1,0,0,0,low,2,3,3,0,0,1,0,0,urban_core,1
2021,53,14,4,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a month,Central area of the city/county,1,1,0,0,0,0,0,high,1,2,2,0,1,0,1,0,urban_core,1
2023,53,14,4,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,moderate,3,3,3,0,0,1,0,0,urban_core,1
2028,53,14,4,female,1,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,urban_core,1
2029,53,14,4,female,1,Finished elementary school,Junior high school,1,1,1,1,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,1,1,0,0,0,moderate,1,1,1,1,0,0,1,1,urban_core,1
2031,53,14,4,female,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,2,2,0,1,0,1,0,urban_core,1
2036,53,14,4,female,0,Technical secondary school or technical school,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,2,3,3,0,0,1,1,0,urban_core,1
2042,53,14,4,male,1,Senior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,low,2,1,2,0,1,0,0,1,urban_core,1
2043,53,14,4,male,1,Junior high school,Junior high school,1,0,1,0,0,0,0,0,Biological mother,Once a year,Rural area,1,0,1,0,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
2047,53,14,4,female,0,Junior high school,Junior high school,1,1,0,0,0,0,1,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,moderate,1,1,1,1,0,0,1,0,semi_urban,1
2050,54,14,4,male,1,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Biological mother,Once a year,Rural area,0,0,0,1,0,0,0,low,1,1,1,1,0,0,0,1,rural,0
2051,54,14,4,male,1,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Never,Rural area,1,1,0,0,0,0,0,low,1,2,2,0,1,0,0,1,rural,1
2052,54,14,4,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,low,1,1,1,1,0,0,0,0,semi_urban,1
2055,54,14,4,female,1,Senior high school,Senior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,rural,1
2056,54,14,4,male,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,low,1,2,2,0,1,0,0,0,urban_core,1
2059,54,14,4,male,2,Junior high school,Senior high school,0,0,1,1,0,0,0,0,Grandfather on mother's/father's side,Once a month,Rural area,0,0,1,1,0,0,0,high,1,2,2,0,1,0,0,1,rural,0
2060,54,14,4,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,urban_core,1
2061,54,14,4,male,2,Junior high school,Junior high school,1,1,1,0,0,0,1,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,0,1,urban_core,1
2062,54,14,4,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,low,1,1,1,1,0,0,1,1,semi_urban,1
2066,54,14,4,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Once a year,Rural area,1,1,0,0,0,0,0,low,1,2,2,0,1,0,1,0,rural,1
2067,54,14,4,female,1,Senior high school,Senior high school,1,1,1,0,0,0,1,0,Biological father,Never,Rural area,1,1,1,0,0,0,0,low,2,2,2,0,1,0,1,1,rural,1
