student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,freq_binary,mo_edu_level,fa_edu_level,parent_edu,female,urbanicity_level,has_siblings,living_list,standard_living
1117,34,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1119,34,9,3,male,0,Bachelor degree,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1120,34,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1122,34,9,3,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,l,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1123,34,9,3,male,3,Finished elementary school,Junior high school,0,0,1,1,0,0,0,0,Other relative female,Once a year,Central area of the city/county,0,0,1,1,0,0,1,0,l,l,l,0,1.0,1,"['sr_w_sib', 'sr_w_grand']",0
1124,34,9,3,female,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1125,34,9,3,male,0,Bachelor degree,Technical secondary school or technical school,1,1,0,1,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,1,0,0,0,0,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1127,34,9,3,female,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1128,34,9,3,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1129,34,9,3,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1130,34,9,3,male,0,Junior college,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1131,34,9,3,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1132,34,9,3,female,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1133,34,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1134,34,9,3,male,1,Junior high school,Finished elementary school,1,1,0,0,1,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,1,0,0,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_othre']",0
1136,34,9,3,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1140,34,9,3,female,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1147,34,9,3,female,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological father,Once a month,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
1148,34,9,3,female,4,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1149,34,9,3,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1151,34,9,3,female,0,Senior high school,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1152,34,9,3,female,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,1,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,1,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1153,34,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1155,34,9,3,female,0,Bachelor degree,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1156,34,9,3,female,8,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
1157,34,9,3,female,0,Bachelor degree,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1159,34,9,3,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1160,34,9,3,male,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1161,34,9,3,female,1,Senior high school,Junior college,1,1,1,0,0,0,0,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,1,0,0,0,0,1,m,h,h,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1163,34,9,3,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1164,34,9,3,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1165,34,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,1,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1167,34,9,3,male,0,Bachelor degree,Master degree or higher,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1169,34,9,3,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1170,35,9,3,female,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1172,35,9,3,male,0,Bachelor degree,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,h,m,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1174,35,9,3,female,0,Bachelor degree,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,m,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1176,35,9,3,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological father,More than once a week,Central area of the city/county,1,1,1,0,0,0,0,1,m,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1178,35,9,3,female,0,Bachelor degree,Master degree or higher,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1179,35,9,3,male,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1180,35,9,3,female,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1181,35,9,3,female,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1182,35,9,3,female,0,Master degree or higher,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1183,35,9,3,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1184,35,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1185,35,9,3,female,0,Technical secondary school or technical school,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1186,35,9,3,male,1,Finished elementary school,Senior high school,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
1187,35,9,3,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1188,35,9,3,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1192,35,9,3,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1193,35,9,3,female,0,Vocational high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1194,35,9,3,female,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,1,Biological father,Once a month,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1197,35,9,3,female,0,Bachelor degree,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1198,35,9,3,female,0,Master degree or higher,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
1200,35,9,3,female,0,Junior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,l,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1202,35,9,3,male,0,Bachelor degree,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1203,35,9,3,male,0,Bachelor degree,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once a month,Central area of the city/county,1,1,0,0,0,0,0,1,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1204,35,9,3,female,0,Bachelor degree,Bachelor degree,1,0,0,1,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,0,0,1,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_grand']",0
1205,35,9,3,male,0,Junior college,Senior high school,1,1,0,0,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,h,m,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1206,35,9,3,female,0,Junior college,Master degree or higher,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1207,35,9,3,female,1,Vocational high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
1208,35,9,3,female,0,Technical secondary school or technical school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,m,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
1209,35,9,3,female,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1210,35,9,3,female,0,Bachelor degree,Master degree or higher,1,1,0,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
1213,35,9,3,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,1,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1215,35,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,1,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1216,36,9,3,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1218,36,9,3,male,0,Senior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1219,36,9,3,male,1,Master degree or higher,Bachelor degree,1,1,1,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,h,h,h,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1220,36,9,3,male,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,1,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1221,36,9,3,female,0,Junior college,Vocational high school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1225,36,9,3,male,0,Bachelor degree,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1226,36,9,3,female,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1227,36,9,3,female,0,Technical secondary school or technical school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1228,36,9,3,male,0,Junior college,Master degree or higher,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1229,36,9,3,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1230,36,9,3,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1231,36,9,3,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1232,36,9,3,male,0,Senior high school,Senior high school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1233,36,9,3,male,0,Junior college,Bachelor degree,1,0,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,0,0,0,0,0,0,0,h,h,h,0,1.0,0,['sr_w_m'],0
1237,36,9,3,male,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
1239,36,9,3,female,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1240,36,9,3,male,0,Senior high school,Junior college,1,1,0,1,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,1,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1241,36,9,3,female,2,Bachelor degree,Bachelor degree,1,1,1,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,h,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1243,36,9,3,male,0,Bachelor degree,Junior college,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1244,36,9,3,male,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once a week,Central area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
1245,36,9,3,male,0,Senior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1247,36,9,3,female,1,Technical secondary school or technical school,Bachelor degree,1,1,1,1,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,1,1,0,0,0,1,m,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
1249,36,9,3,male,0,Master degree or higher,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1250,36,9,3,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1252,36,9,3,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1253,36,9,3,male,0,Bachelor degree,Vocational high school,1,1,0,1,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1254,36,9,3,female,0,Vocational high school,Vocational high school,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1267,37,10,3,female,1,Junior college,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,m,h,1,1.0,1,"['sr_w_m', 'sr_w_f']",1
1274,37,10,3,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1275,37,10,3,male,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1276,37,10,3,male,0,Junior college,Technical secondary school or technical school,1,1,0,1,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
1277,37,10,3,female,1,Bachelor degree,Junior college,1,0,0,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,0,0,0,0,0,0,0,h,h,h,1,2.0,1,['sr_w_m'],0
1280,37,10,3,male,1,Junior high school,Senior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1281,37,10,3,male,2,Senior high school,Senior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,m,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
1282,37,10,3,female,0,Junior high school,Senior high school,1,1,0,0,1,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,1,0,0,0,l,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_othre']",0
1284,37,10,3,female,0,Senior high school,Vocational high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
1285,37,10,3,male,1,Senior high school,Senior high school,1,1,1,1,0,0,0,0,Biological mother,Never,Outskirts of the city/county,1,1,1,1,0,0,0,0,m,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
1286,37,10,3,male,0,Senior high school,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
1288,37,10,3,female,0,Junior college,Master degree or higher,1,1,0,1,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
